Tesisat;T1;T2;T3;RI;RC;;;;;;;;;
23617706;"4957,553 ";"2602,294 ";"3071,777 ";"0,000 ";"0,000 ";;;;;;;;;
23619760;"2708,197 ";"1962,947 ";"2918,524 ";"0,000 ";"0,000 ";;;;;;;;;
23614948;"10980,444 ";"7259,662 ";"7133,363 ";"0,000 ";"0,000 ";;;;;;;;;
23627853;"4516,422 ";"2323,472 ";"2356,411 ";"0,000 ";"0,000 ";;;;;;;;;
23622843;"9910,602 ";"6401,782 ";"11445,913 ";"0,000 ";"0,000 ";;;;;;;;;
23605578;"297,633 ";"6,346 ";"9,778 ";"0,000 ";"0,000 ";;;;;;;;;
23608779;"11468,264 ";"3737,223 ";"1653,515 ";"0,000 ";"0,000 ";;;;;;;;;
23215284;"488,216 ";"244,906 ";"346,485 ";"0,000 ";"0,000 ";;;;;;;;;
23603797;"9721,181 ";"5809,872 ";"6200,748 ";"0,000 ";"0,000 ";;;;;;;;;
24206475;"10102,735 ";"4692,551 ";"4883,934 ";"117,482 ";"8661,156 ";;;;;;;;;
22811137;"1215,322 ";"777,270 ";"608,510 ";"0,000 ";"0,000 ";;;;;;;;;
23645612;"4573,984 ";"2534,761 ";"3011,161 ";"0,000 ";"0,000 ";;;;;;;;;
23669831;"6525,547 ";"4695,897 ";"4096,044 ";"0,000 ";"0,000 ";;;;;;;;;
23643095;"797,328 ";"506,920 ";"555,153 ";"0,000 ";"0,000 ";;;;;;;;;
23206535;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22018285;"3719,331 ";"3341,558 ";"1832,647 ";"0,000 ";"0,000 ";;;;;;;;;
23850182;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23655653;"11564,962 ";"6466,024 ";"6055,267 ";"0,000 ";"0,000 ";;;;;;;;;
23213734;"5712,020 ";"3724,948 ";"3015,010 ";"0,000 ";"0,000 ";;;;;;;;;
700384914;"297,886 ";"14,372 ";"2,149 ";"0,000 ";"0,000 ";;;;;;;;;
23606663;"11995,815 ";"7470,248 ";"7297,624 ";"0,000 ";"0,000 ";;;;;;;;;
23100967;"373,014 ";"191,928 ";"124,375 ";"0,000 ";"0,000 ";;;;;;;;;
23612847;"10576,643 ";"6884,396 ";"9226,406 ";"0,000 ";"0,000 ";;;;;;;;;
23288159;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23215187;"6739,245 ";"3289,974 ";"3765,971 ";"0,000 ";"0,000 ";;;;;;;;;
23619678;"237,676 ";"144,899 ";"211,951 ";"0,000 ";"0,000 ";;;;;;;;;
23097688;"69728,917 ";"26866,037 ";"24147,448 ";"0,000 ";"0,000 ";;;;;;;;;
23658416;"7096,438 ";"3856,526 ";"3071,222 ";"0,000 ";"0,000 ";;;;;;;;;
23209970;"57,285 ";"28,626 ";"43,193 ";"0,000 ";"0,000 ";;;;;;;;;
23605685;"1502,888 ";"902,094 ";"1107,744 ";"0,000 ";"0,000 ";;;;;;;;;
23293338;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23620766;"1058,740 ";"693,331 ";"646,284 ";"0,000 ";"0,000 ";;;;;;;;;
23100850;"1525,863 ";"1087,289 ";"589,307 ";"0,000 ";"0,000 ";;;;;;;;;
23685535;"9716,235 ";"4996,864 ";"5796,862 ";"0,000 ";"0,000 ";;;;;;;;;
23222999;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23220107;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22827923;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700286740;"1179,829 ";"686,963 ";"1093,259 ";"0,000 ";"0,000 ";;;;;;;;;
23667411;"169,792 ";"53,738 ";"92,730 ";"0,000 ";"0,000 ";;;;;;;;;
23220751;"1539,207 ";"1092,417 ";"806,278 ";"0,000 ";"0,000 ";;;;;;;;;
23204269;"3354,737 ";"1886,288 ";"1785,314 ";"0,000 ";"0,000 ";;;;;;;;;
22004752;"10388,999 ";"6279,853 ";"5205,971 ";"0,000 ";"0,000 ";;;;;;;;;
22811437;"431,893 ";"299,004 ";"262,168 ";"0,000 ";"0,000 ";;;;;;;;;
23208519;"1448,705 ";"724,137 ";"816,458 ";"0,000 ";"0,000 ";;;;;;;;;
23207516;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22812032;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23679883;"3270,112 ";"2386,203 ";"2881,787 ";"0,000 ";"0,000 ";;;;;;;;;
700168900;"5470,843 ";"2964,100 ";"3662,885 ";"0,000 ";"0,000 ";;;;;;;;;
23204954;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23685845;"10104,504 ";"4941,363 ";"3977,030 ";"0,000 ";"0,000 ";;;;;;;;;
23213850;"8170,084 ";"4483,562 ";"5036,714 ";"0,000 ";"0,000 ";;;;;;;;;
23621848;"2684,209 ";"626,439 ";"424,612 ";"0,000 ";"0,000 ";;;;;;;;;
24204234;"6226,525 ";"2983,173 ";"4665,416 ";"1217,899 ";"4591,039 ";;;;;;;;;
23852483;"137,472 ";"80,252 ";"78,785 ";"0,000 ";"0,000 ";;;;;;;;;
23669740;"21381,163 ";"4515,133 ";"3988,167 ";"0,000 ";"0,000 ";;;;;;;;;
23851790;"2384,288 ";"1310,486 ";"1474,770 ";"0,000 ";"0,000 ";;;;;;;;;
23653255;"14727,737 ";"9650,156 ";"13077,350 ";"0,000 ";"0,000 ";;;;;;;;;
700359981;"2020,862 ";"1452,723 ";"1368,764 ";"0,000 ";"0,000 ";;;;;;;;;
23097185;"6841,528 ";"5103,041 ";"4097,941 ";"0,000 ";"0,000 ";;;;;;;;;
23607520;"4425,664 ";"2908,085 ";"3018,632 ";"0,000 ";"0,000 ";;;;;;;;;
23224337;"12429,891 ";"7143,429 ";"4385,827 ";"0,000 ";"0,000 ";;;;;;;;;
23669644;"3416,758 ";"2157,162 ";"1457,965 ";"0,000 ";"0,000 ";;;;;;;;;
23198931;"919,374 ";"397,065 ";"519,731 ";"0,000 ";"0,000 ";;;;;;;;;
23216088;"98,735 ";"15,145 ";"0,924 ";"0,000 ";"0,000 ";;;;;;;;;
23657206;"6874,549 ";"5393,195 ";"6076,130 ";"0,000 ";"0,000 ";;;;;;;;;
23789253;"54848,854 ";"22958,084 ";"28849,811 ";"23659,035 ";"2839,176 ";;;;;;;;;
22009118;"8210,859 ";"4713,290 ";"2886,554 ";"0,000 ";"0,000 ";;;;;;;;;
23614281;"2325,531 ";"1957,408 ";"1666,514 ";"0,000 ";"0,000 ";;;;;;;;;
23851436;"9699,629 ";"4660,006 ";"4847,025 ";"0,000 ";"0,000 ";;;;;;;;;
23211638;"137,144 ";"51,570 ";"105,920 ";"0,000 ";"0,000 ";;;;;;;;;
23852403;"6661,025 ";"5647,115 ";"4560,914 ";"0,000 ";"0,000 ";;;;;;;;;
23638835;"7,753 ";"3,517 ";"9,568 ";"0,541 ";"71,500 ";;;;;;;;;
23606491;"3938,480 ";"2725,671 ";"2932,835 ";"0,000 ";"0,000 ";;;;;;;;;
23270748;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700299563;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700414985;"3024,051 ";"2390,656 ";"1793,920 ";"0,000 ";"0,000 ";;;;;;;;;
23982398;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23809287;"1716,024 ";"859,583 ";"1096,635 ";"0,000 ";"0,000 ";;;;;;;;;
23695594;"242,304 ";"161,236 ";"93,877 ";"0,000 ";"0,000 ";;;;;;;;;
23656452;"6001,591 ";"4134,033 ";"4588,994 ";"0,000 ";"0,000 ";;;;;;;;;
23842815;"32,052 ";"18,546 ";"15,086 ";"0,000 ";"0,000 ";;;;;;;;;
700160247;"2264,001 ";"1619,152 ";"2594,504 ";"0,000 ";"0,000 ";;;;;;;;;
23191970;"4388,805 ";"2350,307 ";"1793,733 ";"0,000 ";"0,000 ";;;;;;;;;
23238738;"7277,074 ";"4210,667 ";"3991,655 ";"0,000 ";"0,000 ";;;;;;;;;
23104615;"5388,347 ";"3510,041 ";"2746,496 ";"0,000 ";"0,000 ";;;;;;;;;
23231656;"9095,393 ";"4169,844 ";"6508,234 ";"0,000 ";"0,000 ";;;;;;;;;
700069822;"0,001 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23601208;"10952,658 ";"7420,466 ";"8642,072 ";"0,000 ";"0,000 ";;;;;;;;;
700178834;"2747,801 ";"2063,959 ";"1704,300 ";"0,000 ";"0,000 ";;;;;;;;;
23625037;"14873,862 ";"9152,902 ";"7853,801 ";"0,000 ";"0,000 ";;;;;;;;;
23685533;"6501,349 ";"4376,421 ";"4060,077 ";"0,000 ";"0,000 ";;;;;;;;;
23685929;"1213,333 ";"1122,006 ";"817,159 ";"0,000 ";"0,000 ";;;;;;;;;
23614118;"3093,293 ";"1279,225 ";"259,444 ";"0,000 ";"0,000 ";;;;;;;;;
23200933;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700384967;"2622,243 ";"1832,695 ";"1915,391 ";"0,000 ";"0,000 ";;;;;;;;;
23236405;"5953,830 ";"4417,420 ";"3283,650 ";"0,000 ";"0,000 ";;;;;;;;;
23191249;"1758,873 ";"894,422 ";"1363,974 ";"0,000 ";"0,000 ";;;;;;;;;
23647302;"11835,481 ";"6999,933 ";"9779,201 ";"0,000 ";"0,000 ";;;;;;;;;
700148668;"2991,648 ";"2072,116 ";"2705,333 ";"0,000 ";"0,000 ";;;;;;;;;
700085089;"2681,741 ";"1644,431 ";"1966,252 ";"0,000 ";"0,000 ";;;;;;;;;
23696111;"10512,189 ";"7331,615 ";"6143,340 ";"0,000 ";"0,000 ";;;;;;;;;
23211067;"39,611 ";"117,839 ";"152,278 ";"255,587 ";"10,543 ";;;;;;;;;
23686210;"6585,014 ";"3839,217 ";"3193,161 ";"0,000 ";"0,000 ";;;;;;;;;
23829595;"5475,836 ";"3909,276 ";"2180,856 ";"0,000 ";"0,000 ";;;;;;;;;
23611329;"5876,225 ";"3939,840 ";"3504,773 ";"0,000 ";"0,000 ";;;;;;;;;
23613918;"5512,795 ";"3323,786 ";"3922,029 ";"0,000 ";"0,000 ";;;;;;;;;
23213267;"5980,930 ";"3279,590 ";"3035,655 ";"0,000 ";"0,000 ";;;;;;;;;
22827917;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23209868;"0,125 ";"0,001 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23606648;"890,162 ";"417,273 ";"572,272 ";"0,000 ";"0,000 ";;;;;;;;;
23293932;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700233557;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700120920;"183,202 ";"141,430 ";"113,926 ";"0,000 ";"0,000 ";;;;;;;;;
23292156;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23614353;"1422,473 ";"940,465 ";"1224,723 ";"0,000 ";"0,000 ";;;;;;;;;
23212225;"8965,396 ";"4937,715 ";"3465,352 ";"0,000 ";"0,000 ";;;;;;;;;
23223057;"3319,842 ";"2312,814 ";"1928,561 ";"0,000 ";"0,000 ";;;;;;;;;
23640760;"3776,413 ";"2203,757 ";"2223,439 ";"0,000 ";"0,000 ";;;;;;;;;
23101314;"401,464 ";"132,240 ";"649,192 ";"0,000 ";"0,000 ";;;;;;;;;
23625127;"1342,142 ";"831,549 ";"714,926 ";"0,000 ";"0,000 ";;;;;;;;;
700347742;"1592,420 ";"1076,016 ";"825,795 ";"0,000 ";"0,000 ";;;;;;;;;
700787579;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23611067;"197,756 ";"110,987 ";"131,233 ";"0,000 ";"0,000 ";;;;;;;;;
23695950;"7858,132 ";"4707,344 ";"6517,142 ";"0,000 ";"0,000 ";;;;;;;;;
23624194;"6274,463 ";"4141,172 ";"3176,949 ";"0,000 ";"0,000 ";;;;;;;;;
23663130;"203,692 ";"131,664 ";"119,783 ";"0,000 ";"0,000 ";;;;;;;;;
23838907;"1174,411 ";"228,459 ";"190,833 ";"0,000 ";"0,000 ";;;;;;;;;
23609376;"2944,989 ";"1996,312 ";"2057,319 ";"0,000 ";"0,000 ";;;;;;;;;
23602492;"22755,979 ";"8820,171 ";"3356,926 ";"0,000 ";"0,000 ";;;;;;;;;
700041027;"419,885 ";"208,449 ";"344,366 ";"0,000 ";"0,000 ";;;;;;;;;
23901432;"4977,452 ";"2581,233 ";"2371,462 ";"0,000 ";"0,000 ";;;;;;;;;
23823246;"4529,230 ";"2121,100 ";"3352,807 ";"0,000 ";"0,000 ";;;;;;;;;
23613406;"17342,881 ";"11297,882 ";"11852,560 ";"0,000 ";"0,000 ";;;;;;;;;
23230895;"1,112 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23240271;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23678719;"1623,012 ";"739,661 ";"1059,366 ";"0,000 ";"0,000 ";;;;;;;;;
700681460;"75,882 ";"34,603 ";"49,205 ";"0,000 ";"0,000 ";;;;;;;;;
23097811;"1306,573 ";"740,831 ";"911,932 ";"0,000 ";"0,000 ";;;;;;;;;
23604803;"664,512 ";"108,641 ";"48,931 ";"0,000 ";"0,000 ";;;;;;;;;
23100863;"986,002 ";"462,300 ";"514,959 ";"0,000 ";"0,000 ";;;;;;;;;
700555610;"588,168 ";"354,624 ";"365,423 ";"0,000 ";"0,000 ";;;;;;;;;
23203624;"1620,091 ";"984,711 ";"981,613 ";"0,000 ";"0,000 ";;;;;;;;;
700487527;"4505,050 ";"3940,406 ";"4686,131 ";"0,000 ";"0,000 ";;;;;;;;;
23231511;"4022,197 ";"3196,006 ";"3824,672 ";"0,000 ";"0,000 ";;;;;;;;;
24380059;"3054,789 ";"1849,031 ";"2978,168 ";"1129,905 ";"1494,291 ";;;;;;;;;
23818700;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23845438;"337,380 ";"157,046 ";"225,295 ";"0,000 ";"0,000 ";;;;;;;;;
23638815;"1258,522 ";"790,506 ";"706,333 ";"0,000 ";"0,000 ";;;;;;;;;
23834298;"606,628 ";"407,955 ";"335,869 ";"0,000 ";"0,000 ";;;;;;;;;
23620335;"8008,922 ";"4279,203 ";"5932,401 ";"0,000 ";"0,000 ";;;;;;;;;
23292117;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
24389370;"23180,538 ";"1733,975 ";"2569,199 ";"0,000 ";"0,000 ";;;;;;;;;
23203319;"5,557 ";"3,803 ";"3,157 ";"0,000 ";"0,000 ";;;;;;;;;
23215172;"9993,841 ";"6341,362 ";"7635,091 ";"0,000 ";"0,000 ";;;;;;;;;
24386036;"1344,887 ";"1746,772 ";"604,340 ";"0,000 ";"0,000 ";;;;;;;;;
23624906;"2655,887 ";"1670,399 ";"1808,822 ";"0,000 ";"0,000 ";;;;;;;;;
23629387;"2870,814 ";"22716,381 ";"13245,513 ";"0,000 ";"0,000 ";;;;;;;;;
23232469;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23209461;"2391,044 ";"1383,909 ";"1088,755 ";"0,000 ";"0,000 ";;;;;;;;;
23852306;"5613,864 ";"3335,522 ";"2389,813 ";"0,000 ";"0,000 ";;;;;;;;;
700755801;"74,566 ";"65,677 ";"51,741 ";"0,000 ";"0,000 ";;;;;;;;;
23609840;"3691,755 ";"2418,485 ";"1986,160 ";"0,000 ";"0,000 ";;;;;;;;;
23226406;"6120,844 ";"3881,883 ";"3649,186 ";"0,000 ";"0,000 ";;;;;;;;;
23675885;"1407,759 ";"681,072 ";"1098,036 ";"0,000 ";"0,000 ";;;;;;;;;
23849484;"2243,402 ";"1154,153 ";"889,243 ";"0,000 ";"0,000 ";;;;;;;;;
23212846;"20769,526 ";"3369,228 ";"2909,452 ";"0,000 ";"0,000 ";;;;;;;;;
700384963;"0,088 ";"0,006 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23716287;"634,005 ";"364,789 ";"380,336 ";"0,000 ";"0,000 ";;;;;;;;;
24387513;"17,699 ";"4,682 ";"3,070 ";"30,775 ";"3,154 ";;;;;;;;;
23672039;"7576,467 ";"4397,117 ";"5083,593 ";"0,000 ";"0,000 ";;;;;;;;;
23191489;"5334,095 ";"2478,998 ";"2234,137 ";"0,000 ";"0,000 ";;;;;;;;;
23240232;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23655127;"9577,683 ";"5267,068 ";"4349,843 ";"0,000 ";"0,000 ";;;;;;;;;
23622294;"1064,446 ";"837,498 ";"876,223 ";"0,000 ";"0,000 ";;;;;;;;;
23609509;"10350,172 ";"5547,756 ";"5587,216 ";"0,000 ";"0,000 ";;;;;;;;;
23813225;"2450,888 ";"918,169 ";"1883,932 ";"0,000 ";"0,000 ";;;;;;;;;
700590507;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23619797;"6696,819 ";"4429,057 ";"3339,320 ";"0,000 ";"0,000 ";;;;;;;;;
700657306;"0,011 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23813225;"2450,888 ";"918,169 ";"1883,932 ";"0,000 ";"0,000 ";;;;;;;;;
24386582;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22827869;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700386687;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23625853;"10068,280 ";"6539,129 ";"8242,978 ";"0,000 ";"0,000 ";;;;;;;;;
23293884;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23982971;"3173,247 ";"1809,900 ";"2752,837 ";"0,000 ";"0,000 ";;;;;;;;;
23653472;"6036,548 ";"3940,668 ";"3663,179 ";"0,000 ";"0,000 ";;;;;;;;;
23600234;"7735,456 ";"3888,343 ";"4061,776 ";"0,000 ";"0,000 ";;;;;;;;;
23141306;"40595,838 ";"24626,536 ";"32984,751 ";"0,000 ";"0,000 ";;;;;;;;;
23209125;"8594,773 ";"4890,924 ";"4262,543 ";"0,000 ";"0,000 ";;;;;;;;;
23651216;"15436,912 ";"4244,132 ";"1901,081 ";"0,000 ";"0,000 ";;;;;;;;;
22009912;"9633,207 ";"6283,496 ";"7290,481 ";"0,000 ";"0,000 ";;;;;;;;;
23203957;"10700,094 ";"6998,049 ";"7185,396 ";"0,000 ";"0,000 ";;;;;;;;;
23623411;"11734,882 ";"6142,013 ";"5464,729 ";"0,000 ";"0,000 ";;;;;;;;;
23619009;"9451,876 ";"7991,658 ";"8250,126 ";"0,000 ";"0,000 ";;;;;;;;;
23666309;"4601,444 ";"3086,096 ";"4493,944 ";"0,000 ";"0,000 ";;;;;;;;;
23851826;"2982,509 ";"2482,883 ";"2183,111 ";"0,000 ";"0,000 ";;;;;;;;;
23845978;"6463,239 ";"4566,209 ";"3869,803 ";"0,000 ";"0,000 ";;;;;;;;;
23614081;"2559,795 ";"1969,686 ";"1908,874 ";"0,000 ";"0,000 ";;;;;;;;;
700755792;"785,014 ";"490,748 ";"834,070 ";"0,000 ";"0,000 ";;;;;;;;;
23225701;"22880,104 ";"17836,798 ";"10970,579 ";"0,000 ";"0,000 ";;;;;;;;;
23191966;"7086,646 ";"4305,376 ";"3959,754 ";"0,000 ";"0,000 ";;;;;;;;;
23609233;"6807,829 ";"4928,252 ";"3101,205 ";"0,000 ";"0,000 ";;;;;;;;;
23635857;"4751,118 ";"2763,536 ";"2924,887 ";"0,000 ";"0,000 ";;;;;;;;;
23820541;"16260,000 ";"9283,000 ";"11174,000 ";"0,000 ";"0,000 ";;;;;;;;;
700038295;"2589,138 ";"1217,523 ";"1657,294 ";"0,000 ";"0,000 ";;;;;;;;;
23624249;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23198852;"360,947 ";"175,019 ";"180,164 ";"0,000 ";"0,000 ";;;;;;;;;
23685792;"9328,531 ";"5086,860 ";"6406,382 ";"0,000 ";"0,000 ";;;;;;;;;
23671240;"5926,459 ";"3490,213 ";"3515,141 ";"0,000 ";"0,000 ";;;;;;;;;
23610220;"49,175 ";"21,994 ";"27,968 ";"0,000 ";"0,000 ";;;;;;;;;
23107268;"1883,147 ";"1140,082 ";"1249,378 ";"0,000 ";"0,000 ";;;;;;;;;
23198633;"1036,060 ";"665,515 ";"623,577 ";"0,000 ";"0,000 ";;;;;;;;;
23209637;"2415,424 ";"2168,205 ";"1425,185 ";"0,000 ";"0,000 ";;;;;;;;;
700684733;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23238823;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
24386711;"1948,183 ";"991,181 ";"1499,350 ";"0,000 ";"0,000 ";;;;;;;;;
23216031;"4051,155 ";"2544,104 ";"3071,724 ";"0,000 ";"0,000 ";;;;;;;;;
23669840;"6509,139 ";"3202,886 ";"3649,199 ";"0,000 ";"0,000 ";;;;;;;;;
700263887;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23680015;"5985,618 ";"3634,970 ";"3913,728 ";"0,000 ";"0,000 ";;;;;;;;;
23292718;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700180438;"4804,720 ";"3867,566 ";"4319,493 ";"0,000 ";"0,000 ";;;;;;;;;
23228252;"3069,062 ";"2429,657 ";"2591,282 ";"0,000 ";"0,000 ";;;;;;;;;
23292069;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23603082;"5433,795 ";"3737,431 ";"2670,276 ";"0,000 ";"0,000 ";;;;;;;;;
22001621;"8032,121 ";"5663,346 ";"6734,593 ";"0,000 ";"0,000 ";;;;;;;;;
23208547;"1404,782 ";"1039,466 ";"1326,073 ";"0,000 ";"0,000 ";;;;;;;;;
23851217;"3602,187 ";"1984,859 ";"2616,310 ";"0,000 ";"0,000 ";;;;;;;;;
22014518;"16661,092 ";"9738,466 ";"8611,794 ";"0,000 ";"0,000 ";;;;;;;;;
23621898;"4624,317 ";"2570,172 ";"2478,048 ";"0,000 ";"0,000 ";;;;;;;;;
22811627;"14317,009 ";"8329,863 ";"7837,793 ";"0,000 ";"0,000 ";;;;;;;;;
24379936;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700391856;"3764,749 ";"3435,449 ";"1804,969 ";"0,000 ";"0,000 ";;;;;;;;;
23818849;"12681,032 ";"7619,680 ";"4693,277 ";"0,000 ";"0,000 ";;;;;;;;;
22811568;"6579,225 ";"4150,930 ";"3341,256 ";"0,000 ";"0,000 ";;;;;;;;;
23237142;"7651,493 ";"4504,958 ";"4255,044 ";"0,000 ";"0,000 ";;;;;;;;;
23827587;"8149,208 ";"3970,040 ";"4260,266 ";"0,000 ";"0,000 ";;;;;;;;;
23663301;"4834,479 ";"2272,655 ";"3039,940 ";"0,000 ";"0,000 ";;;;;;;;;
23100826;"718,355 ";"407,360 ";"394,973 ";"0,000 ";"0,000 ";;;;;;;;;
23615725;"2356,438 ";"1136,523 ";"889,094 ";"0,000 ";"0,000 ";;;;;;;;;
23619235;"11630,395 ";"4841,925 ";"1260,948 ";"0,000 ";"0,000 ";;;;;;;;;
23100834;"1553,130 ";"721,487 ";"534,475 ";"0,000 ";"0,000 ";;;;;;;;;
23232400;"8268,805 ";"7196,428 ";"4053,499 ";"0,000 ";"0,000 ";;;;;;;;;
23669647;"5158,602 ";"3473,965 ";"2944,008 ";"0,000 ";"0,000 ";;;;;;;;;
23193224;"1541,195 ";"796,915 ";"1186,344 ";"0,000 ";"0,000 ";;;;;;;;;
23205588;"1246,575 ";"1195,555 ";"665,200 ";"0,000 ";"0,000 ";;;;;;;;;
23645282;"7997,098 ";"4953,095 ";"5421,910 ";"0,000 ";"0,000 ";;;;;;;;;
700032226;"1950,787 ";"962,864 ";"2268,555 ";"0,000 ";"0,000 ";;;;;;;;;
24386546;"509,452 ";"252,008 ";"491,123 ";"0,000 ";"0,000 ";;;;;;;;;
23224597;"20312,351 ";"13603,116 ";"11445,623 ";"0,000 ";"0,000 ";;;;;;;;;
23637506;"3720,784 ";"1957,332 ";"2472,378 ";"0,000 ";"0,000 ";;;;;;;;;
23614056;"3546,414 ";"3081,507 ";"2445,045 ";"0,000 ";"0,000 ";;;;;;;;;
23291979;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23101155;"650,499 ";"349,844 ";"301,482 ";"0,000 ";"0,000 ";;;;;;;;;
23685602;"2518,956 ";"1025,305 ";"1848,140 ";"0,000 ";"0,000 ";;;;;;;;;
23901675;"14065,236 ";"9488,897 ";"6215,816 ";"0,000 ";"0,000 ";;;;;;;;;
23622399;"1575,306 ";"708,957 ";"806,946 ";"0,000 ";"0,000 ";;;;;;;;;
23821493;"10468,356 ";"6042,735 ";"4379,897 ";"0,000 ";"0,000 ";;;;;;;;;
23618816;"560,952 ";"294,050 ";"339,086 ";"0,000 ";"0,000 ";;;;;;;;;
23835644;"956,399 ";"588,366 ";"753,369 ";"0,000 ";"0,000 ";;;;;;;;;
23851221;"4975,000 ";"2958,000 ";"3289,000 ";"0,000 ";"0,000 ";;;;;;;;;
23629833;"2300,030 ";"1323,198 ";"1602,344 ";"0,000 ";"0,000 ";;;;;;;;;
23206622;"182,408 ";"92,582 ";"79,623 ";"0,000 ";"0,000 ";;;;;;;;;
22811148;"1030,723 ";"670,895 ";"565,048 ";"0,000 ";"0,000 ";;;;;;;;;
23808965;"4840,310 ";"2705,841 ";"2834,027 ";"0,000 ";"0,000 ";;;;;;;;;
23654930;"4138,750 ";"3070,599 ";"2836,164 ";"0,000 ";"0,000 ";;;;;;;;;
700781666;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23615462;"9812,282 ";"5694,949 ";"6714,988 ";"0,000 ";"0,000 ";;;;;;;;;
23216160;"7202,819 ";"3669,030 ";"6456,751 ";"0,000 ";"0,000 ";;;;;;;;;
23801655;"6499,017 ";"4059,834 ";"3326,941 ";"0,000 ";"0,000 ";;;;;;;;;
23229017;"5894,530 ";"4143,215 ";"6359,969 ";"0,000 ";"0,000 ";;;;;;;;;
23221304;"2388,843 ";"1765,444 ";"1541,319 ";"0,000 ";"0,000 ";;;;;;;;;
23228269;"1353,012 ";"1052,533 ";"1321,199 ";"0,000 ";"0,000 ";;;;;;;;;
23192223;"4133,768 ";"1908,374 ";"1695,653 ";"0,000 ";"0,000 ";;;;;;;;;
23102466;"1,792 ";"2,979 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700350556;"4018,871 ";"1820,425 ";"2490,100 ";"0,000 ";"0,000 ";;;;;;;;;
23232701;"6031,159 ";"4535,338 ";"3646,734 ";"0,000 ";"0,000 ";;;;;;;;;
23090901;"5934,463 ";"3745,795 ";"3292,634 ";"0,000 ";"0,000 ";;;;;;;;;
